area,year,tier,tier_subtype,z_mean,z_lo90,z_hi90
E01001625,2018,tier2,resolved,2.370968250659113,-0.1978714755657177,5.328037529257995
E01001625,2019,tier2,resolved,8.108549062359998,3.3226522279275756,18.296075244214855
E01001625,2020,tier2,resolved,17.251031850589406,1.5797800980232972,29.989205684060668
E01001625,2021,tier2,resolved,8.292844741841863,0.6615437857803407,14.32521505842741
E01001235,2012,tier2,resolved,0.09474343049762718,-2.5560042231412403,2.802183871581843
E01001235,2013,tier2,resolved,0.6078096551622304,-2.00735408878414,3.2074605665455107
E01001235,2014,tier2,resolved,0.6439733647071572,-1.9203773602873562,3.2499629005174966
E01001235,2015,tier2,resolved,22.64322962828485,0.4415128071597592,30.082638736160145
E01001235,2016,tier2,resolved,10.495122790217268,7.968039483984414,12.992161858306726
E01001235,2017,tier2,resolved,16.92881878625704,9.99958379527703,25.717516651031787
E01001235,2018,tier2,resolved,11.172877898749139,-2.1524827345571462,20.301933281313516
E01001235,2019,tier2,resolved,-0.767161591246308,-4.240949155147442,2.686192323341383
E01001235,2020,tier2,resolved,47.497590386961846,40.997377632559505,56.206504683396545
E01001235,2021,tier2,resolved,50.68299565040927,47.21843476336505,54.2898785574689
E01001624,2012,tier1,,0.5747012570182917,-1.5148577092676505,2.873781364324794
E01001624,2013,tier1,,0.5580052407720208,-1.4898490549570087,2.7300554128840275
E01001624,2014,tier1,,0.5773424381034336,-1.5009788153496646,2.829452849727674
E01001624,2015,tier1,,0.5574048579563551,-1.5138077892277235,2.8098958045019846
E01001624,2016,tier1,,0.5508104219403875,-1.6401997379890485,2.827214349671502
E01001624,2017,tier1,,2.4593634122770456,-0.12053251907096811,5.062069911030296
E01001624,2018,tier1,,0.16826086677143107,-1.992579932546088,2.5535117260104454
E01001624,2019,tier1,,0.5734734450189745,-1.5849575922272783,2.8476512629915827
E01001624,2020,tier1,,0.5599311586785044,-1.5992174274798483,2.8530543690423102
E01001624,2021,tier1,,3.4207069014635496,0.11672779814833584,6.6620082336266
E01001414,2012,tier1,,0.7761981171395382,-1.8547174197377898,3.5285714012709857
E01001414,2013,tier1,,0.5045932869960362,-1.6388875937204128,2.799049322035485
E01001414,2014,tier1,,1.3907646324182992,-0.878258003410097,3.76606893907009
E01001414,2015,tier1,,0.5086084385645505,-1.6585888709851215,2.8395584052483893
E01001414,2016,tier1,,0.49766365523626277,-1.5956194738628096,2.7082253328578045
E01001414,2017,tier1,,1.9398456417965568,-0.5195947797852021,4.41351046303068
E01001414,2018,tier1,,1.4247547867991301,-0.903004138979937,3.8395283398448594
E01001414,2019,tier1,,0.05710928764799699,-2.141149263975947,2.4048290115499604
E01001414,2020,tier1,,7.975224880136736,5.2940986484308095,10.530199635146758
E01001414,2021,tier1,,1.9252372732648892,-0.6021319728176471,4.47947409936745
E01003144,2012,tier1,,0.6589316660946268,-2.6933697794836746,4.018710652699868
E01003144,2013,tier1,,-0.006450310559190407,-2.2603640544071184,2.287521683089826
E01003144,2014,tier1,,3.384753664631929,-0.615381307602221,6.610986188735904
E01003144,2015,tier1,,1.0125606844654453,-2.8723855481081797,4.156271333540982
E01003144,2016,tier1,,-0.016338743149829908,-2.1991636327497495,2.1196578062701183
E01003144,2017,tier1,,0.3969994023376692,-1.833053429230622,2.6090520968236484
E01003144,2018,tier1,,1.9716135092434959,-1.5443628368220577,5.81181230985145
E01003144,2019,tier1,,1.5763716708934405,-1.1718597304141596,4.367156850382088
E01003144,2020,tier1,,0.011946650844993715,-2.1161225101989363,2.1620795066300573
E01003144,2021,tier1,,0.009611805197422637,-2.1644381889654003,2.1580703912922723
E01003327,2012,tier1,,4.503091591208079,0.02529462781701048,10.072940449713036
E01003327,2013,tier1,,8.494203586918863,4.232159222797066,13.645327159066518
E01003327,2014,tier1,,0.1887540327298588,-2.0962676627046,2.51690139154214
E01003327,2015,tier1,,1.1447967134500818,-1.1058883249640639,3.4858759868693014
E01003327,2016,tier1,,-0.26782787011031034,-2.6118141387549483,2.1569897707003234
E01003327,2017,tier1,,2.484714087557563,0.13194786680250317,4.794372273674395
E01003327,2018,tier1,,3.7206941589339135,0.1591820564727494,7.460521666879617
E01003327,2019,tier1,,-1.2173052178748585,-3.554437197475986,1.1770351770771526
E01003327,2020,tier1,,7.330765502633227,4.124619976176829,10.443642347614105
E01003327,2021,tier1,,1.6181134145536122,-3.9156859589739974,6.395661807629393
E01003757,2012,tier2,resolved,7.871184643412648,2.4140679746195657,14.933267874016977
E01003757,2013,tier2,resolved,4.347814375926465,-3.4871662623665736,23.277589233129063
E01003757,2014,tier2,resolved,2.653659751201769,-0.0856769495572058,5.826170703347107
E01003757,2015,tier2,resolved,1.1843465868426282,-2.3946447847801093,9.430125162229304
E01003757,2016,tier2,resolved,1.8289921298270584,-1.6011240006182124,7.122833330596608
E01003757,2017,tier2,resolved,2.655967082211028,-0.5225808985109419,7.147503106286482
E01003757,2018,tier2,resolved,2.065611179927165,-0.9640714217321631,6.281750890816663
E01003757,2019,tier2,resolved,4.090498514020938,0.7631643472149258,8.30985721275311
E01003757,2020,tier2,resolved,11.444726269501281,4.655806522256814,17.791572410998636
E01003757,2021,tier2,resolved,14.857199467129014,-0.0671871058140912,28.543845182048123
E01000472,2012,tier2,resolved,6.612488179448088,-2.223480788656492,65.59727366383586
E01000472,2013,tier2,resolved,1.8734622387688227,-2.355126739665452,3.449509506092514
E01000472,2014,tier2,resolved,80.585286822473,0.4019785724594661,136.87665953900026
E01000472,2015,tier2,resolved,10.851007169762346,-0.8052153228837103,77.55146417626877
E01000472,2016,tier2,resolved,11.28670949063797,0.22587423440492416,76.62759222105284
E01000472,2017,tier2,resolved,82.76962215222105,1.8048902889226142,135.98729627906673
E01000472,2018,tier2,resolved,105.88510229971213,101.5438380057075,110.18487513060958
